domain,prompt_idx,layer_idx,strength,seed,baseline_correct,perturbed_correct,flip,edit_distance,baseline_entropy,perturbed_entropy,baseline_margin,perturbed_margin,kl_divergence,model,paradigm,n_layers,layer_frac
factual,1,42,0.2,2049,False,False,True,0.8888888888888888,3.6556236743927,4.606279373168945,1.0,0.5,1.5230413675308228,Mamba-790M,ssm,48,0.8936170212765957
factual,2,42,0.2,2049,False,True,True,0.8157894736842105,3.191835403442383,3.334407091140747,0.375,0.46875,0.1536429971456527,Mamba-790M,ssm,48,0.8936170212765957
factual,3,42,0.2,2049,True,False,True,0.8974358974358975,5.334014415740967,5.081729888916016,0.5,0.0,0.2251744866371154,Mamba-790M,ssm,48,0.8936170212765957
factual,4,42,0.2,2049,True,True,True,0.3953488372093023,1.422000288963318,1.184722661972046,0.75,1.0,0.0276721827685832,Mamba-790M,ssm,48,0.8936170212765957
factual,5,42,0.2,2049,False,False,False,0.0,1.2819337844848633,1.8193767070770264,2.0,2.0,0.1013638526201248,Mamba-790M,ssm,48,0.8936170212765957
factual,6,42,0.2,2049,False,False,True,0.9428571428571428,4.764132022857666,3.0034656524658203,1.25,0.0,0.3091061413288116,Mamba-790M,ssm,48,0.8936170212765957
factual,7,42,0.2,2049,False,False,False,0.0,4.360530376434326,4.370659828186035,1.0,0.9248046875,0.0865507051348686,Mamba-790M,ssm,48,0.8936170212765957
factual,8,42,0.2,2049,False,False,True,0.5774647887323944,3.890372037887573,4.364807605743408,0.0,0.5,0.3583358824253082,Mamba-790M,ssm,48,0.8936170212765957
factual,9,42,0.2,2049,False,False,True,0.2941176470588235,2.6914196014404297,0.747016429901123,0.3125,2.0,3.734945774078369,Mamba-790M,ssm,48,0.8936170212765957
factual,10,42,0.2,2049,True,True,True,0.4594594594594595,1.6806305646896362,2.4194319248199463,1.0,1.0,0.2160659432411193,Mamba-790M,ssm,48,0.8936170212765957
factual,11,42,0.2,2049,True,False,True,0.7361111111111112,2.689318418502808,3.0579230785369877,0.75,0.75,0.229372039437294,Mamba-790M,ssm,48,0.8936170212765957
factual,12,42,0.2,2049,False,False,True,0.7431192660550459,1.92950177192688,1.9615862369537356,0.5,0.0,0.3079448640346527,Mamba-790M,ssm,48,0.8936170212765957
factual,13,42,0.2,2049,False,False,False,0.0,0.6139188408851624,0.8829529881477356,3.25,2.5,0.0398555770516395,Mamba-790M,ssm,48,0.8936170212765957
factual,14,42,0.2,2049,True,True,True,0.746268656716418,1.8221940994262693,1.736522197723389,1.0,1.25,0.0353779532015323,Mamba-790M,ssm,48,0.8936170212765957
factual,15,42,0.2,2049,False,False,False,0.0,1.418695330619812,1.2781890630722046,1.0,1.0,0.1679729968309402,Mamba-790M,ssm,48,0.8936170212765957
factual,16,42,0.2,2049,False,False,True,0.8571428571428571,2.755858421325684,2.18005108833313,0.9375,0.0,0.2179334908723831,Mamba-790M,ssm,48,0.8936170212765957
factual,17,42,0.2,2049,False,False,True,0.696969696969697,2.110867738723755,2.065438270568848,0.25,0.0,0.0988741293549537,Mamba-790M,ssm,48,0.8936170212765957
factual,18,42,0.2,2049,True,True,True,0.6,1.2593986988067627,1.2678662538528442,2.2265625,1.875,0.0423209257423877,Mamba-790M,ssm,48,0.8936170212765957
factual,19,42,0.2,2049,True,True,True,0.7285714285714285,2.449253559112549,2.4440197944641118,0.5,0.0,0.0606590695679187,Mamba-790M,ssm,48,0.8936170212765957
factual,20,42,0.2,2049,False,True,True,0.6818181818181818,1.3742923736572266,1.3753865957260132,1.5,0.0,0.2628050744533539,Mamba-790M,ssm,48,0.8936170212765957
factual,21,42,0.2,2049,True,False,True,0.746268656716418,3.2110421657562256,3.267458200454712,1.796875,0.375,0.6280335783958435,Mamba-790M,ssm,48,0.8936170212765957
factual,22,42,0.2,2049,True,True,False,0.0,0.1440688222646713,0.0769115835428237,5.0,5.5,0.006222769152373,Mamba-790M,ssm,48,0.8936170212765957
factual,23,42,0.2,2049,False,False,True,0.5952380952380952,2.2851791381835938,2.9910833835601807,0.0,0.0,0.1170723438262939,Mamba-790M,ssm,48,0.8936170212765957
math,0,42,0.5,42,False,False,True,0.8448275862068966,1.4740444421768188,1.0394995212554932,1.25,2.25,0.1238540112972259,Mamba-790M,ssm,48,0.8936170212765957
math,1,42,0.5,42,False,False,True,0.1896551724137931,4.059962272644043,2.1672377586364746,2.28125,2.8125,0.4078137874603271,Mamba-790M,ssm,48,0.8936170212765957
math,2,42,0.5,42,False,False,True,0.7413793103448276,1.044575572013855,0.5994277000427246,2.0,3.0,0.0799911245703697,Mamba-790M,ssm,48,0.8936170212765957
math,3,42,0.5,42,False,False,True,0.8723404255319149,6.752808570861816,6.68138599395752,0.5,1.0,0.472018152475357,Mamba-790M,ssm,48,0.8936170212765957
math,4,42,0.5,42,False,False,True,0.8723404255319149,2.2165088653564453,2.57281756401062,1.5,2.0,0.194333404302597,Mamba-790M,ssm,48,0.8936170212765957
math,5,42,0.5,42,False,False,True,0.1896551724137931,6.774508476257324,4.526330947875977,2.25,2.875,0.6484773755073547,Mamba-790M,ssm,48,0.8936170212765957
math,6,42,0.5,42,False,False,False,0.0,1.927919626235962,2.7183172702789307,2.0,1.0,0.7766851186752319,Mamba-790M,ssm,48,0.8936170212765957
math,7,42,0.5,42,False,False,True,0.1896551724137931,1.5359500646591189,0.992483139038086,0.5,2.0,0.2488694787025451,Mamba-790M,ssm,48,0.8936170212765957
math,8,42,0.5,42,False,False,True,0.9722222222222222,1.401640772819519,0.7426822185516357,1.0,2.5,0.2099161744117736,Mamba-790M,ssm,48,0.8936170212765957
math,9,42,0.5,42,False,False,True,0.8085106382978723,1.4930925369262695,0.8480929136276245,1.5,2.75,0.1647626012563705,Mamba-790M,ssm,48,0.8936170212765957
math,10,42,0.5,42,False,False,True,0.9375,2.3735921382904053,3.7477619647979736,1.625,2.58984375,0.4191077649593353,Mamba-790M,ssm,48,0.8936170212765957
math,11,42,0.5,42,False,False,True,0.7872340425531915,2.411775827407837,7.5038743019104,1.0,1.625,5.348988056182861,Mamba-790M,ssm,48,0.8936170212765957
math,12,42,0.5,42,False,False,True,0.7659574468085106,1.2765365839004517,0.9761629700660706,1.0,1.5,0.0623111091554164,Mamba-790M,ssm,48,0.8936170212765957
math,13,42,0.5,42,False,False,True,0.8085106382978723,2.16972279548645,2.394660472869873,1.625,2.65625,0.2441268414258957,Mamba-790M,ssm,48,0.8936170212765957
math,14,42,0.5,42,False,False,True,0.7638888888888888,1.24495267868042,0.8256001472473145,2.25,2.75,0.0629307255148887,Mamba-790M,ssm,48,0.8936170212765957
math,15,42,0.5,42,False,False,True,0.8085106382978723,1.6809839010238647,1.119455099105835,0.75,1.75,0.1618848890066146,Mamba-790M,ssm,48,0.8936170212765957
math,16,42,0.5,42,False,False,False,0.0,1.8242518901824951,1.2433887720108032,2.375,3.375,0.1164794042706489,Mamba-790M,ssm,48,0.8936170212765957
math,17,42,0.5,42,False,False,True,0.8536585365853658,0.9809144139289856,1.151105284690857,2.0,2.0,0.3130329549312591,Mamba-790M,ssm,48,0.8936170212765957
math,18,42,0.5,42,False,False,True,0.6170212765957447,1.665571928024292,1.0479594469070437,1.5,2.25,0.122575856745243,Mamba-790M,ssm,48,0.8936170212765957
math,19,42,0.5,42,False,False,True,0.5,7.19999361038208,1.2007951736450195,0.25,3.9375,4.419508457183838,Mamba-790M,ssm,48,0.8936170212765957
math,20,42,0.5,42,False,False,True,0.2586206896551724,1.3106845617294312,0.8572714328765869,1.5,2.0,0.0957361906766891,Mamba-790M,ssm,48,0.8936170212765957
math,21,42,0.5,42,False,False,False,0.0,5.312949180603027,2.1599855422973637,2.4375,3.125,0.7915213108062744,Mamba-790M,ssm,48,0.8936170212765957
math,22,42,0.5,42,False,False,True,0.8292682926829268,1.6017754077911377,1.6786967515945437,1.0,0.5,0.8783724904060364,Mamba-790M,ssm,48,0.8936170212765957
math,23,42,0.5,42,False,False,True,0.3623188405797101,1.1838741302490234,0.7874481081962585,1.0,2.0,0.1153652817010879,Mamba-790M,ssm,48,0.8936170212765957
factual,0,42,0.5,42,True,False,True,0.8875,2.8835866451263428,3.057592868804932,1.5,0.5,1.2164976596832275,Mamba-790M,ssm,48,0.8936170212765957
factual,1,42,0.5,42,False,False,True,0.7027027027027027,3.6556236743927,1.9042102098464968,1.0,1.0,6.031519889831543,Mamba-790M,ssm,48,0.8936170212765957
factual,2,42,0.5,42,False,False,True,0.7368421052631579,3.191835403442383,3.0660746097564697,0.375,0.125,0.5111947059631348,Mamba-790M,ssm,48,0.8936170212765957
factual,3,42,0.5,42,True,False,True,0.84375,5.334014415740967,0.7529445886611938,0.5,2.5,4.698017120361328,Mamba-790M,ssm,48,0.8936170212765957
factual,4,42,0.5,42,True,True,True,0.6785714285714286,1.422000288963318,2.546672344207764,0.75,0.25,0.8795245885848999,Mamba-790M,ssm,48,0.8936170212765957
factual,5,42,0.5,42,False,False,True,0.2558139534883721,1.2819337844848633,1.8267619609832764,2.0,1.0,1.6399502754211426,Mamba-790M,ssm,48,0.8936170212765957
factual,6,42,0.5,42,False,False,True,0.4857142857142857,4.764132022857666,0.0278940927237272,1.25,7.0,5.136613845825195,Mamba-790M,ssm,48,0.8936170212765957
factual,7,42,0.5,42,False,True,True,0.5483870967741935,4.360530376434326,4.04437255859375,1.0,0.0,0.7476720809936523,Mamba-790M,ssm,48,0.8936170212765957
factual,8,42,0.5,42,False,False,True,0.8450704225352113,3.890372037887573,1.4432936906814575,0.0,1.375,18.83715057373047,Mamba-790M,ssm,48,0.8936170212765957
factual,9,42,0.5,42,False,False,True,0.7647058823529411,2.6914196014404297,2.956477165222168,0.3125,0.0,1.7887555360794067,Mamba-790M,ssm,48,0.8936170212765957
factual,10,42,0.5,42,True,True,True,0.6756756756756757,1.6806305646896362,2.223895788192749,1.0,0.0,0.5266336798667908,Mamba-790M,ssm,48,0.8936170212765957
factual,11,42,0.5,42,True,False,True,0.813953488372093,2.689318418502808,2.7557835578918457,0.75,0.0,1.8801833391189573,Mamba-790M,ssm,48,0.8936170212765957
factual,12,42,0.5,42,False,False,True,0.7798165137614679,1.92950177192688,0.4163132905960083,0.5,3.0,1.705283284187317,Mamba-790M,ssm,48,0.8936170212765957
factual,13,42,0.5,42,False,False,True,0.6756756756756757,0.6139188408851624,3.996582508087158,3.25,0.5,1.4490777254104614,Mamba-790M,ssm,48,0.8936170212765957
factual,14,42,0.5,42,True,True,True,0.5428571428571428,1.8221940994262693,2.681720972061157,1.0,1.0,0.2946899831295013,Mamba-790M,ssm,48,0.8936170212765957
factual,15,42,0.5,42,False,False,True,0.7586206896551724,1.418695330619812,1.0586217641830444,1.0,2.0,0.8200867176055908,Mamba-790M,ssm,48,0.8936170212765957
factual,16,42,0.5,42,False,False,True,0.7857142857142857,2.755858421325684,1.7184979915618896,0.9375,1.0,1.045887470245361,Mamba-790M,ssm,48,0.8936170212765957
factual,17,42,0.5,42,False,False,True,0.696969696969697,2.110867738723755,1.8051146268844604,0.25,0.5,0.5968794822692871,Mamba-790M,ssm,48,0.8936170212765957
factual,18,42,0.5,42,True,True,True,0.7428571428571429,1.2593986988067627,1.8404321670532229,2.2265625,0.5,0.5746962428092957,Mamba-790M,ssm,48,0.8936170212765957
factual,19,42,0.5,42,True,False,True,0.8285714285714286,2.449253559112549,2.278977632522583,0.5,1.0,0.602186918258667,Mamba-790M,ssm,48,0.8936170212765957
factual,20,42,0.5,42,False,True,True,0.8181818181818182,1.3742923736572266,3.329969644546509,1.5,1.0,1.080463409423828,Mamba-790M,ssm,48,0.8936170212765957
factual,21,42,0.5,42,True,True,True,0.7313432835820896,3.2110421657562256,5.91540002822876,1.796875,1.125,1.1268904209136963,Mamba-790M,ssm,48,0.8936170212765957
factual,22,42,0.5,42,True,True,True,0.7073170731707317,0.1440688222646713,0.2372454404830932,5.0,4.5,0.010704425163567,Mamba-790M,ssm,48,0.8936170212765957
factual,23,42,0.5,42,False,False,True,0.5952380952380952,2.2851791381835938,0.8004565238952637,0.0,3.0,1.3068928718566897,Mamba-790M,ssm,48,0.8936170212765957
math,0,42,0.5,137,False,False,True,0.15625,1.4740444421768188,4.594956398010254,1.25,1.375,0.8791376948356628,Mamba-790M,ssm,48,0.8936170212765957
math,1,42,0.5,137,False,False,True,0.7413793103448276,4.059962272644043,2.963753223419189,2.28125,0.0,8.646677017211914,Mamba-790M,ssm,48,0.8936170212765957
math,2,42,0.5,137,False,False,True,0.7413793103448276,1.044575572013855,1.3836209774017334,2.0,2.0,0.0669249817728996,Mamba-790M,ssm,48,0.8936170212765957
math,3,42,0.5,137,False,False,True,0.975,6.752808570861816,2.076331853866577,0.5,0.5,7.330466270446777,Mamba-790M,ssm,48,0.8936170212765957
math,4,42,0.5,137,False,False,True,1.0,2.2165088653564453,2.29608416557312,1.5,0.5,11.05485725402832,Mamba-790M,ssm,48,0.8936170212765957
math,5,42,0.5,137,False,False,True,0.7413793103448276,6.774508476257324,2.9224891662597656,2.25,0.5,5.790735244750977,Mamba-790M,ssm,48,0.8936170212765957
math,6,42,0.5,137,False,False,False,0.0,1.927919626235962,1.2544089555740356,2.0,1.5,0.23194020986557,Mamba-790M,ssm,48,0.8936170212765957
math,7,42,0.5,137,False,False,True,0.2361111111111111,1.5359500646591189,3.671181917190552,0.5,1.953125,0.8104310035705566,Mamba-790M,ssm,48,0.8936170212765957
math,8,42,0.5,137,False,False,True,1.0,1.401640772819519,2.4821016788482666,1.0,2.5625,0.3834897577762604,Mamba-790M,ssm,48,0.8936170212765957
math,9,42,0.5,137,False,False,True,0.8888888888888888,1.4930925369262695,4.825916767120361,1.5,1.625,0.8780010938644409,Mamba-790M,ssm,48,0.8936170212765957
math,10,42,0.5,137,False,False,True,0.9,2.3735921382904053,5.449067115783691,1.625,1.0,7.046914577484131,Mamba-790M,ssm,48,0.8936170212765957
math,11,42,0.5,137,False,False,False,0.0,2.411775827407837,1.598833680152893,1.0,0.5,0.476548433303833,Mamba-790M,ssm,48,0.8936170212765957
math,12,42,0.5,137,False,False,True,0.7222222222222222,1.2765365839004517,1.2581055164337158,1.0,1.75,0.0912598147988319,Mamba-790M,ssm,48,0.8936170212765957
math,13,42,0.5,137,False,False,True,0.9,2.16972279548645,4.674128532409668,1.625,0.5,8.143960952758789,Mamba-790M,ssm,48,0.8936170212765957
math,14,42,0.5,137,False,False,True,0.9027777777777778,1.24495267868042,3.3696727752685547,2.25,2.65234375,0.4082362949848175,Mamba-790M,ssm,48,0.8936170212765957
math,15,42,0.5,137,False,False,True,0.8472222222222222,1.6809839010238647,4.007506370544434,0.75,1.4765625,0.7593924403190613,Mamba-790M,ssm,48,0.8936170212765957
math,16,42,0.5,137,False,False,True,0.8275862068965517,1.8242518901824951,5.633096694946289,2.375,1.0,5.369503021240234,Mamba-790M,ssm,48,0.8936170212765957
math,17,42,0.5,137,False,False,True,0.8536585365853658,0.9809144139289856,1.2301493883132937,2.0,1.0,0.1107721552252769,Mamba-790M,ssm,48,0.8936170212765957
math,18,42,0.5,137,False,False,True,0.65625,1.665571928024292,3.888434886932373,1.5,1.953125,0.4652612507343292,Mamba-790M,ssm,48,0.8936170212765957
math,19,42,0.5,137,False,False,True,0.55,7.19999361038208,1.4523746967315674,0.25,1.5,6.023798942565918,Mamba-790M,ssm,48,0.8936170212765957
math,20,42,0.5,137,False,False,True,0.25,1.3106845617294312,1.551050305366516,1.5,1.5,0.0722428187727928,Mamba-790M,ssm,48,0.8936170212765957
math,21,42,0.5,137,False,False,True,0.7413793103448276,5.312949180603027,2.3925089836120605,2.4375,0.0,8.375983238220215,Mamba-790M,ssm,48,0.8936170212765957
math,22,42,0.5,137,False,False,True,0.8292682926829268,1.6017754077911377,1.3953310251235962,1.0,1.5,0.0926993638277053,Mamba-790M,ssm,48,0.8936170212765957
math,23,42,0.5,137,False,False,True,0.1884057971014492,1.1838741302490234,1.3925418853759766,1.0,1.75,0.0907061994075775,Mamba-790M,ssm,48,0.8936170212765957
factual,0,42,0.5,137,True,False,True,0.9375,2.8835866451263428,2.753045558929444,1.5,0.75,4.112675189971924,Mamba-790M,ssm,48,0.8936170212765957
factual,1,42,0.5,137,False,False,True,0.6666666666666666,3.6556236743927,3.164454460144043,1.0,1.75,0.5687562823295593,Mamba-790M,ssm,48,0.8936170212765957
factual,2,42,0.5,137,False,False,True,0.8157894736842105,3.191835403442383,1.2152782678604126,0.375,2.0,2.023276090621948,Mamba-790M,ssm,48,0.8936170212765957
factual,3,42,0.5,137,True,False,True,0.8717948717948718,5.334014415740967,6.013983249664307,0.5,0.0625,3.093686580657959,Mamba-790M,ssm,48,0.8936170212765957
factual,4,42,0.5,137,True,False,True,0.6964285714285714,1.422000288963318,2.8356692790985107,0.75,1.0,3.348033905029297,Mamba-790M,ssm,48,0.8936170212765957
factual,5,42,0.5,137,False,False,False,0.0,1.2819337844848633,1.7977267503738403,2.0,1.0,0.2298228293657302,Mamba-790M,ssm,48,0.8936170212765957
factual,6,42,0.5,137,False,False,True,0.6842105263157895,4.764132022857666,4.547288417816162,1.25,0.75,12.822463035583496,Mamba-790M,ssm,48,0.8936170212765957
factual,7,42,0.5,137,False,False,True,0.7741935483870968,4.360530376434326,3.9243457317352295,1.0,0.5,0.9036153554916382,Mamba-790M,ssm,48,0.8936170212765957
factual,8,42,0.5,137,False,False,True,0.704225352112676,3.890372037887573,1.7383897304534912,0.0,2.0,1.593701958656311,Mamba-790M,ssm,48,0.8936170212765957
factual,9,42,0.5,137,False,False,True,0.7450980392156863,2.6914196014404297,2.1016950607299805,0.3125,0.25,4.164984226226807,Mamba-790M,ssm,48,0.8936170212765957
factual,10,42,0.5,137,True,False,True,0.8,1.6806305646896362,2.013871431350708,1.0,1.0,2.192164182662964,Mamba-790M,ssm,48,0.8936170212765957
factual,11,42,0.5,137,True,False,True,0.813953488372093,2.689318418502808,2.928785562515259,0.75,1.25,1.4592115879058838,Mamba-790M,ssm,48,0.8936170212765957
factual,12,42,0.5,137,False,False,True,0.7431192660550459,1.92950177192688,1.1807397603988647,0.5,0.0,1.97650146484375,Mamba-790M,ssm,48,0.8936170212765957
factual,13,42,0.5,137,False,False,True,0.868421052631579,0.6139188408851624,0.9134600162506104,3.25,3.0,0.1385299861431121,Mamba-790M,ssm,48,0.8936170212765957
factual,14,42,0.5,137,True,False,True,0.3,1.8221940994262693,1.2323604822158811,1.0,1.75,1.7158708572387695,Mamba-790M,ssm,48,0.8936170212765957
factual,15,42,0.5,137,False,False,True,0.6896551724137931,1.418695330619812,0.3366894721984863,1.0,3.0,2.6541316509246826,Mamba-790M,ssm,48,0.8936170212765957
factual,16,42,0.5,137,False,True,True,0.2857142857142857,2.755858421325684,1.625601887702942,0.9375,2.0,1.98218846321106,Mamba-790M,ssm,48,0.8936170212765957
factual,17,42,0.5,137,False,False,True,0.7878787878787878,2.110867738723755,1.9522534608840945,0.25,0.15625,2.0899205207824707,Mamba-790M,ssm,48,0.8936170212765957
factual,18,42,0.5,137,True,False,True,0.8571428571428571,1.2593986988067627,2.56620192527771,2.2265625,0.0625,0.7616850733757019,Mamba-790M,ssm,48,0.8936170212765957
factual,19,42,0.5,137,True,False,True,0.8048780487804879,2.449253559112549,2.630979299545288,0.5,0.5,0.2616424858570099,Mamba-790M,ssm,48,0.8936170212765957
factual,20,42,0.5,137,False,True,True,0.8409090909090909,1.3742923736572266,3.636981248855591,1.5,1.0,3.88048267364502,Mamba-790M,ssm,48,0.8936170212765957
factual,21,42,0.5,137,True,False,True,0.8805970149253731,3.2110421657562256,2.48217248916626,1.796875,0.875,2.091640949249268,Mamba-790M,ssm,48,0.8936170212765957
factual,22,42,0.5,137,True,True,True,0.7317073170731707,0.1440688222646713,1.7980494499206543,5.0,2.0,0.3544867634773254,Mamba-790M,ssm,48,0.8936170212765957
factual,23,42,0.5,137,False,False,True,0.6904761904761905,2.2851791381835938,0.3805833160877228,0.0,4.375,3.449837207794189,Mamba-790M,ssm,48,0.8936170212765957
math,0,42,0.5,2049,False,False,True,0.8275862068965517,1.4740444421768188,1.716069221496582,1.25,2.375,0.1379985362291336,Mamba-790M,ssm,48,0.8936170212765957
math,1,42,0.5,2049,False,False,True,0.7413793103448276,4.059962272644043,2.9631261825561523,2.28125,1.0,7.236874103546143,Mamba-790M,ssm,48,0.8936170212765957
math,2,42,0.5,2049,False,False,True,0.7586206896551724,1.044575572013855,1.0697096586227417,2.0,1.5,0.0370596721768379,Mamba-790M,ssm,48,0.8936170212765957
math,3,42,0.5,2049,False,False,True,0.975,6.752808570861816,1.0757319927215576,0.5,1.0,13.97863483428955,Mamba-790M,ssm,48,0.8936170212765957
math,4,42,0.5,2049,False,False,True,0.855072463768116,2.2165088653564453,6.559067249298096,1.5,0.75,1.3993526697158811,Mamba-790M,ssm,48,0.8936170212765957
math,5,42,0.5,2049,False,False,True,0.7413793103448276,6.774508476257324,1.4670993089675903,2.25,1.0,9.728235244750977,Mamba-790M,ssm,48,0.8936170212765957
math,6,42,0.5,2049,False,False,False,0.0,1.927919626235962,0.6099205017089844,2.0,2.5,0.4863150715827942,Mamba-790M,ssm,48,0.8936170212765957
math,7,42,0.5,2049,False,False,True,0.7586206896551724,1.5359500646591189,1.5860382318496704,0.5,2.0,0.2464087605476379,Mamba-790M,ssm,48,0.8936170212765957
