indirect_effect,direct_effect,total_effect
-0.012311709754456324,-1.0189479672218245,-1.0312596769762796
0.014994817273017545,-2.494218117605556,-2.4792233003325403
0.005571410106001839,-0.5954585952997544,-0.5898871851937502
-0.08685588330020888,-1.6475866611618706,-1.734442544461933
0.4471076621228127,1.0766516182775296,1.5237592804003794
0.006143422682568013,3.4381546281152273,3.4442980507977996
0.07835328681352693,-3.535969508869428,-3.4576162220559183
0.04709113045184504,-4.61421595960122,-4.567124829149371
0.14962590435592837,-3.921686676843499,-3.772060772487558
-0.06832774795910973,-0.9374847622728202,-1.0058125102319486
0.14629286848760728,0.6476674128345548,0.7939602813221995
0.11466031037949652,0.6483600001434684,0.7630203105229569
-0.03773978088693649,3.540785805808789,3.503046024921839
0.35215979957362037,-4.790391783259641,-4.438231983686095
0.024952327082447445,-1.3057962474212972,-1.2808439203388544
0.7007247212594961,-15.68341111119901,-14.982686389939408
0.07846178406353105,-0.8414228152221035,-0.7629610311585737
0.028866809304037913,-1.7359687211776686,-1.707101911873622
-0.0173147266594168,-1.0050688421018394,-1.0223835687612588
-0.15187019914135105,1.0859416988215695,0.9340714996802233
0.0004437904569812716,-0.6265468973179091,-0.6261031068609495
0.18916170760895915,-0.9341316052417277,-0.7449698976329113
-0.0012153507103582345,-0.29764473364785954,-0.298860084358223
0.0812421913240143,-2.4436735272969003,-2.3624313359729
0.023145679216484975,0.6696361686729284,0.6927818478894133
5.787223727955832,-98.01534830068653,-92.22812457273649
0.1363072401420597,-4.496460093193542,-4.360152853051471
0.028209645371083548,-0.7535875829171644,-0.7253779375460794
-0.08233001870153699,0.17703729776260616,0.09470727906107007
-0.03576700573974411,-1.5248303429939427,-1.5605973487336944
-0.024415143571158704,-0.5457552392629034,-0.5701703828340453
-0.0002397445682728062,-3.747700146391805,-3.74793989096008
-0.010637824349931942,0.10217541311933909,0.09153758876940066
0.25185879060377364,-0.7056251897503811,-0.45376639914660055
0.30773481208900255,-3.3948992266628277,-3.0871644145736727
0.09738422501103038,-2.0596632925880165,-1.9622790675769917
